ad_id,json_key,image_path,competitor,all_categories,all_categories_full,all_sentiments,all_sentiments_full,objects_symbols
171739,10/171739.png,./10/171739.png,restaurant,restaurant,"Restaurants, cafe, fast food",eager|active|grateful|creative|confident|calm|inspired|educated,"Eager(hungry,thirsty,passionate)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Grateful(thankful)|Creative(inventive,productive)|Confident(assured,strong,healthy)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Educated(informed,enlightened,smart,savvy,intelligent)",healthy|Multigrain |grain|natural/ wheat |freshness/grain
175860,10/175860.png,./10/175860.png,smoking_alcohol_abuse,smoking_alcohol_abuse,"Smoking, alcohol abuse",alarmed|creative|confident,"Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Confident(assured,strong,healthy)",Health/smoking|Innocence/Vulnerability|innocence/consequences|Smoking|sorrow
172004,10/172004.png,./10/172004.png,phone_tv_internet_providers,phone_tv_internet_providers,"Phone, TV and internet service providers",creative|grateful|thrifty|alert,"Creative(inventive,productive)|Grateful(thankful)|Thrifty(frugal)|Alert(attentive,curious)",Shopping|Shopping
172767,10/172767.png,./10/172767.png,coffee,coffee,"Coffee, tea",creative|alert|active,"Creative(inventive,productive)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Funny/Fun|coffee
172937,10/172937.png,./10/172937.png,alcohol,alcohol,Alcohol,cheerful|fashionable|eager,"Cheerful(delighted,happy,joyful,carefree,optimistic)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Eager(hungry,thirsty,passionate)",Attraction/ Trap|Trap|Trap|trap/lure|trap / desire / coveting
172061,10/172061.png,./10/172061.png,chips,chips|chocolate,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups|Chocolate, cookies, candy, ice cream",persuaded|creative|active,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Natural/Fresh|fresh|natural/flavorful|natural
172509,10/172509.png,./10/172509.png,restaurant,restaurant,"Restaurants, cafe, fast food",persuaded|creative|inspired|eager,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",dark|color of doughnut
171126,10/171126.png,./10/171126.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|thrifty|eager,"Creative(inventive,productive)|Thrifty(frugal)|Eager(hungry,thirsty,passionate)",quantity/value|Multiple Choices
172587,10/172587.png,./10/172587.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",educated|active|fashionable|feminine,"Educated(informed,enlightened,smart,savvy,intelligent)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",Incognito/Mystery|sexy/desirable|Mystery/Secret|Beauty/Mystery
176384,10/176384.png,./10/176384.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|conscious|eager,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Eager(hungry,thirsty,passionate)",Childlike/Young|Inner child|childish|Inner-child |Playfulness
173809,10/173809.png,./10/173809.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|amused|alert,"Creative(inventive,productive)|Amused(humored,laughing)|Alert(attentive,curious)",hunger|hungry|eating|Eating |Beauty/Youth
170185,10/170185.png,./10/170185.png,coffee,coffee|seasoning,"Coffee, tea|Seasoning, condiments, ketchup",alert|eager|creative|thrifty|calm,"Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Thrifty(frugal)|Calm(soothed,peaceful,comforted,fullfilled,cozy)",Coffee creamer
171122,10/171122.png,./10/171122.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|cheerful|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Eager(hungry,thirsty,passionate)","purity|Milk, health|Fullfilment|creaminess"
172630,10/172630.png,./10/172630.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|conscious|active,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Fast|speed|speed|energy|Speed
172802,10/172802.png,./10/172802.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|alert|amazed|eager,"Creative(inventive,productive)|Alert(attentive,curious)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Eager(hungry,thirsty,passionate)",Demolish|boredom/toy|Heaviness|rest
177280,10/177280.png,./10/177280.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",cheerful|alert|conscious|active,"Cheerful(delighted,happy,joyful,carefree,optimistic)|Alert(attentive,curious)|Conscious(aware,thoughtful,prepared)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",love|lightweight / love|'low fat ice cream/obesity'|love|ICE CREAM LOVE
175162,10/175162.png,./10/175162.png,alcohol,alcohol,Alcohol,creative|cheerful|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Eager(hungry,thirsty,passionate)",Cold/Refreshing|Coolness|cold/speed|Speed/power/cold|Speedy/Fast/Cold
171774,10/171774.png,./10/171774.png,healthcare,healthcare|clothing,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",fashionable|feminine,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",Sexy Appeal|rock and roll wild lifestyle
172156,10/172156.png,./10/172156.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|alert|eager,"Creative(inventive,productive)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)",Love/Rose|lettuce|Lettuce|Fresh|Poor nutrition
170213,10/170213.png,./10/170213.png,soda,soda,"Soda, juice, milk, energy drinks, water",alert|active|manly|creative|confident|amused|inspired|conscious,"Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Manly|Creative(inventive,productive)|Confident(assured,strong,healthy)|Amused(humored,laughing)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Conscious(aware,thoughtful,prepared)",funny|piss|humor quality edginess
170931,10/170931.png,./10/170931.png,coffee,coffee|soda,"Coffee, tea|Soda, juice, milk, energy drinks, water",educated|eager,"Educated(informed,enlightened,smart,savvy,intelligent)|Eager(hungry,thirsty,passionate)",holding a coke|quality individuality|Real|authentic
170107,10/170107.png,./10/170107.png,environment,environment|animal_right,"Environment, nature, pollution, wildlife|Animal rights, animal abuse",creative|educated|conscious|afraid,"Creative(inventive,productive)|Educated(informed,enlightened,smart,savvy,intelligent)|Conscious(aware,thoughtful,prepared)|Afraid(horrified,scared,fearful)",Human|preserve|nature preservation |environment
172198,10/172198.png,./10/172198.png,chocolate,chocolate|soda,"Chocolate, cookies, candy, ice cream|Soda, juice, milk, energy drinks, water",fashionable|eager|persuaded|creative|inspired,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Eager(hungry,thirsty,passionate)|Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)",Danger/Fright|Dangerous|Thirst/Danger
171330,10/171330.png,./10/171330.png,beauty,beauty|self_esteem,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)|Self esteem, bullying, cyber bullying",alert|eager|feminine|confident|empathetic,"Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Feminine(womanly,girlish)|Confident(assured,strong,healthy)|Empathetic(sympathetic,supportive,understanding,receptive)",boyish beauty|gender|different|beauty
174723,10/174723.png,./10/174723.png,animal_right,animal_right,"Animal rights, animal abuse",persuaded|creative|inspired|feminine,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Feminine(womanly,girlish)",Innocence/Animals|fur|Sex/Caring|sex/natural|sex/beauty
170510,10/170510.png,./10/170510.png,restaurant,restaurant,"Restaurants, cafe, fast food",fashionable|eager|manly|feminine|creative|confident|loving|inspired,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Eager(hungry,thirsty,passionate)|Manly|Feminine(womanly,girlish)|Creative(inventive,productive)|Confident(assured,strong,healthy)|Loving(loved,romantic)|Inspired(motivated,ambitious,empowered,hopeful,determined)",judgment|hamburger's sexy|sexy|sex|sex
170697,10/170697.png,./10/170697.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",loving|fashionable|inspired|feminine,"Loving(loved,romantic)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Feminine(womanly,girlish)",fragrance |perfume
177418,10/177418.png,./10/177418.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",persuaded|creative|thrifty,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Thrifty(frugal)",craving|Changing|fruit changing|flavor/surprising|Change
175935,10/175935.png,./10/175935.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|emotional|inspired|eager,"Creative(inventive,productive)|Emotional(vulnerable,moved,nostalgic,reminiscent)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",Artisan|Freshness/Craving|dining/restaurant |pizza/pie|Directional/Get deals
177459,10/177459.png,./10/177459.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|active|alert|eager,"Creative(inventive,productive)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)",Energy|energy/power/extreme|energy|excitement/energy|Power
174139,10/174139.png,./10/174139.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",eager|creative|cheerful|active,"Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",happiness|no symbol detected|Smile/Happiness|Smile|Happiness/Simplicity
177447,10/177447.png,./10/177447.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",fashionable|active|manly|creative|emotional,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Manly|Creative(inventive,productive)|Emotional(vulnerable,moved,nostalgic,reminiscent)",winning|energy|Happy/athletes|athletics|athletes
172362,10/172362.png,./10/172362.png,beauty,beauty|cleaning,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)|Cleaning products (detergents, fabric softeners, soap, tissues, paper towels, etc.)",creative|fashionable|conscious,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Conscious(aware,thoughtful,prepared)",clean/dirty|Beauty/Care|Cleanse/Wash|creamy/natural|clean
176966,10/176966.png,./10/176966.png,domestic_violence,domestic_violence|clothing,"Domestic violence|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",fashionable|alert|amazed|feminine|creative,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Feminine(womanly,girlish)|Creative(inventive,productive)",Physical Abuse|Abuse|Violence|One more word|abuse
171972,10/171972.png,./10/171972.png,self_esteem,self_esteem|human_right,"Self esteem, bullying, cyber bullying|Human rights",creative|empathetic|sad|emotional,"Creative(inventive,productive)|Empathetic(sympathetic,supportive,understanding,receptive)|Sad(depressed,upset,betrayed,distant)|Emotional(vulnerable,moved,nostalgic,reminiscent)","sadness|Greif is everyone, even when not shown.|Sad story|grief|cancer/death"
172210,10/172210.png,./10/172210.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",manly|creative|persuaded,"Manly|Creative(inventive,productive)|Persuaded(impressed,enchanted,immersed)",Adventure/Rough|endurance/ruggedness/reliability|rugged/durable/adventure|rugged/outdoorsy
175070,10/175070.png,./10/175070.png,media,media|education,"Media and arts (TV shows, movies, musicals, books, audio books, etc.)|Education (universities, colleges, kindergarten, online degrees, etc.)",fashionable|feminine|creative|amused|inspired,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)|Creative(inventive,productive)|Amused(humored,laughing)|Inspired(motivated,ambitious,empowered,hopeful,determined)",Intelligence|Andy Warhol|Individualism/Art|artist|no symbol detected
177905,10/177905.png,./10/177905.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",eager|active,"Eager(hungry,thirsty,passionate)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Bear|travel|presence/ever-lasting|Symmetry|natural
177347,10/177347.png,./10/177347.png,smoking_alcohol_abuse,smoking_alcohol_abuse,"Smoking, alcohol abuse",conscious|alert|amazed|active,"Conscious(aware,thoughtful,prepared)|Alert(attentive,curious)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Health hazard|health risk/ pregnancy|Dangerous|harmful to baby|Secondhand smoke
174174,10/174174.png,./10/174174.png,healthcare,healthcare,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",alert|active|creative|cheerful|amused,"Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Amused(humored,laughing)",Healthy|Health/Competition|wholesome|health|Healthy/Health Conscious
173382,10/173382.png,./10/173382.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|fashionable|feminine,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)","Adventurous/Go places|Storm, Rain|nature / environment|Adventure/Outdoors"
172653,10/172653.png,./10/172653.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",alert|active|eager|creative|cheerful|youthful|calm,"Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Youthful(childlike)|Calm(soothed,peaceful,comforted,fullfilled,cozy)",Collision/Burst|juicy|Relaxation|relaxing
171479,10/171479.png,./10/171479.png,environment,environment|animal_right,"Environment, nature, pollution, wildlife|Animal rights, animal abuse",creative|alert,"Creative(inventive,productive)|Alert(attentive,curious)",wild life|nature|nature|Conservation|dumping trash
173570,10/173570.png,./10/173570.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Homemade|Fanciness/European
