ad_id,json_key,image_path,competitor,all_categories,all_categories_full,all_sentiments,all_sentiments_full,objects_symbols,image_width,image_height,image_format,ocr_text,ocr_word_count,ocr_confidence_avg,text_area_px,image_area_px,text_image_ratio,layout_type,dominant_color_1,dominant_color_2,dominant_color_3,dominant_color_4,dominant_color_5,color_palette_json,extraction_status
175322,10/175322.png,./10/175322.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",amused|amazed|eager,"Amused(humored,laughing)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Eager(hungry,thirsty,passionate)",yoyo/dipping|Yoyo|yoyo|yo-yo/dunking/fun|Playfulness/Dunking,1181,1600,PNG,"1928 | INVENTION OF THE YO-YO This year, OREO turns 100 years young. Celebrate the kid inside at oreo.com/birthday.",19,95.58,16502,1889600,0.0087,image_heavy,#E4D4CD,#32363C,#AC7E71,#884A40,#9B6453,"[""#E4D4CD"", ""#32363C"", ""#AC7E71"", ""#884A40"", ""#9B6453""]",success
174539,10/174539.png,./10/174539.png,human_right,human_right,Human rights,alarmed|educated|amused|afraid,"Alarmed(concerned,worried,anxious,overwhelmed)|Educated(informed,enlightened,smart,savvy,intelligent)|Amused(humored,laughing)|Afraid(horrified,scared,fearful)",Death/Execution|Death/Punishment|Death/capital punishment|suicide|death/harm,1172,1600,PNG,EACH HELPS TO BEAT THE DEATH PENAL 1 EURO OF EACH 1.17 EURO/TEXT GOES TO ISH! V UP ul! Fay 4,21,81.43,15938,1875200,0.0085,image_heavy,#3A3A38,#CDCDCD,#7F7F7D,#9C9C9B,#94949C,"[""#3A3A38"", ""#CDCDCD"", ""#7F7F7D"", ""#9C9C9B"", ""#94949C""]",success
173201,10/173201.png,./10/173201.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",persuaded|creative|amazed,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Amazed(surprised,astonished,awed,fascinated,intrigued)",miniatures|smaller,600,848,PNG,,0,0.0,0,508800,0.0,image_heavy,#49AFAB,#CFF4ED,#13335B,#96ECDF,#286D4D,"[""#49AFAB"", ""#CFF4ED"", ""#13335B"", ""#96ECDF"", ""#286D4D""]",success
170836,10/170836.png,./10/170836.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",creative|educated|conscious,"Creative(inventive,productive)|Educated(informed,enlightened,smart,savvy,intelligent)|Conscious(aware,thoughtful,prepared)",RELAX/EASY|Split cost|rest|Citibank|Home,600,822,PNG,Para més informacién l4manos al 900 33 00 03,9,75.11,9187,493200,0.0186,image_heavy,#203E32,#D6844D,#7B4430,#8CA398,#707DA5,"[""#203E32"", ""#D6844D"", ""#7B4430"", ""#8CA398"", ""#707DA5""]",success
172755,10/172755.png,./10/172755.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Delicious/Eaten|eaten|Delicious/Godd to the bone|hunger|delicious,600,455,PNG,HAM»,1,43.0,459,273000,0.0017,image_heavy,#FAFAF6,#423D38,#AF5536,#C7895D,#94918E,"[""#FAFAF6"", ""#423D38"", ""#AF5536"", ""#C7895D"", ""#94918E""]",success
172766,10/172766.png,./10/172766.png,coffee,coffee,"Coffee, tea",creative|alert,"Creative(inventive,productive)|Alert(attentive,curious)",Self Esteem Booster|coffee,404,528,PNG,before your big inte:view,4,77.0,1624,213312,0.0076,image_heavy,#EBDBC1,#97470F,#541A0B,#BD8237,#B09071,"[""#EBDBC1"", ""#97470F"", ""#541A0B"", ""#BD8237"", ""#B09071""]",success
174627,10/174627.png,./10/174627.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|angry|confident,"Creative(inventive,productive)|Angry(annoyed,irritated)|Confident(assured,strong,healthy)",Restriction|Challenge/Hunger|Fighting/angry|Sex/Frustration|sport/fitness/seduction,652,367,PNG,NOT YOU WHEN & 7 Sec *,7,71.29,8884,239284,0.0371,image_heavy,#95361D,#2E1C18,#F5D2AD,#E07050,#EB9499,"[""#95361D"", ""#2E1C18"", ""#F5D2AD"", ""#E07050"", ""#EB9499""]",success
173287,10/173287.png,./10/173287.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|fashionable|thrifty|feminine,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Thrifty(frugal)|Feminine(womanly,girlish)",Social media,657,852,PNG,FIRST SALE OF THE NEVV YEAR! SAVE UP TO >» SHOP NOW } / Tie-Front Georgete Knit Tunic Rutled Tee Utrasott Chenille Blouse Pullover we Rosette-Trim Pointelle Billowy Blouse Pleated Neckline Popcom-Stitch Blouse Cardigan CANT ( @,37,83.03,61156,559764,0.1093,image_heavy,#DFCFBE,#0A0C34,#939D92,#7E5969,#63769C,"[""#DFCFBE"", ""#0A0C34"", ""#939D92"", ""#7E5969"", ""#63769C""]",success
172164,10/172164.png,./10/172164.png,sports,sports|game,Sports equipment and activities|Games and toys (including video and mobile games),creative|conscious|active,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Fun/Toy|heart / life|game/toy|excitement|cardio/health,438,615,PNG,,0,0.0,0,269370,0.0,image_heavy,#B6CDD2,#342E2E,#923236,#976D5B,#708085,"[""#B6CDD2"", ""#342E2E"", ""#923236"", ""#976D5B"", ""#708085""]",success
175691,10/175691.png,./10/175691.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Fertilization/Desirability|Longing|worship/praise|Thirst|worship,600,304,PNG,,0,0.0,0,182400,0.0,image_heavy,#1792BB,#C7BBCB,#143362,#445061,#7CCEE2,"[""#1792BB"", ""#C7BBCB"", ""#143362"", ""#445061"", ""#7CCEE2""]",success
177085,10/177085.png,./10/177085.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",fashionable|alert|active,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",freedom|Relaxation|outdoors/nature|Modern Life|lifestyle,1024,670,PNG,,0,0.0,0,686080,0.0,image_heavy,#3C4C3A,#CFCC81,#98B888,#917351,#7B90B0,"[""#3C4C3A"", ""#CFCC81"", ""#98B888"", ""#917351"", ""#7B90B0""]",success
174756,10/174756.png,./10/174756.png,restaurant,restaurant,"Restaurants, cafe, fast food",educated|emotional|afraid,"Educated(informed,enlightened,smart,savvy,intelligent)|Emotional(vulnerable,moved,nostalgic,reminiscent)|Afraid(horrified,scared,fearful)",Weight loss|weight loss|Nutrition|Slim/Progress|smugness,481,324,PNG,SEE HOW A GUY AND A SANDWICH MADE HISTORY.,9,95.33,13840,155844,0.0888,image_heavy,#14573A,#B9AD98,#974239,#798C9F,#70AF5A,"[""#14573A"", ""#B9AD98"", ""#974239"", ""#798C9F"", ""#70AF5A""]",success
173730,10/173730.png,./10/173730.png,smoking_alcohol_abuse,smoking_alcohol_abuse,"Smoking, alcohol abuse",creative|educated|alert,"Creative(inventive,productive)|Educated(informed,enlightened,smart,savvy,intelligent)|Alert(attentive,curious)",Smoking/Cigarette|Darkness/Death,400,316,PNG,"for more information on lung cancer, keep smoking. — the lung association british colombia",14,92.14,33266,126400,0.2632,balanced,#040404,#C9BEBE,#574343,#7C7C7C,#747474,"[""#040404"", ""#C9BEBE"", ""#574343"", ""#7C7C7C"", ""#747474""]",success
170348,10/170348.png,./10/170348.png,beauty,beauty|healthcare|other_service,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)|Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)|Other services (dating, tax, legal, loan, religious, printing, catering, etc.)",creative|youthful|feminine,"Creative(inventive,productive)|Youthful(childlike)|Feminine(womanly,girlish)",All natural|honey|natural,638,413,PNG,,0,0.0,0,263494,0.0,image_heavy,#EBE5DB,#474148,#9B5A33,#E29930,#B19C88,"[""#EBE5DB"", ""#474148"", ""#9B5A33"", ""#E29930"", ""#B19C88""]",success
174439,10/174439.png,./10/174439.png,travel,travel|cars,"Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)|Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",creative|active,"Creative(inventive,productive)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Flight/Speed|Sleekness/Speed|flight/speed|luxuery/speed|nature,600,417,PNG,,0,0.0,0,250200,0.0,image_heavy,#83B4D8,#1E2935,#C6DAE3,#4E5D6A,#3C5C74,"[""#83B4D8"", ""#1E2935"", ""#C6DAE3"", ""#4E5D6A"", ""#3C5C74""]",success
170155,10/170155.png,./10/170155.png,beauty,beauty|soda,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)|Soda, juice, milk, energy drinks, water",eager|alert|active,"Eager(hungry,thirsty,passionate)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Energy |fast energy|energy|Future/Sporty,1425,1166,PNG,soon 1,2,70.5,548,1661550,0.0003,image_heavy,#0D0E0D,#B6BD9C,#5A5F4F,#788A63,#757986,"[""#0D0E0D"", ""#B6BD9C"", ""#5A5F4F"", ""#788A63"", ""#757986""]",success
173717,10/173717.png,./10/173717.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",manly|creative|conscious|active,"Manly|Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Graffiti/Post|sports|achievement/celebrated/exciting|adventure|Ireland,1183,1681,PNG,"aw Nissan JUKE, voted Continental. Car of the Year 2011. See what all the fuss is is about at your local. Nissan dealer. : aay = nissan.ie",27,80.22,89569,1988623,0.045,image_heavy,#C49E96,#161616,#6C4E4B,#6E9783,#437991,"[""#C49E96"", ""#161616"", ""#6C4E4B"", ""#6E9783"", ""#437991""]",success
172012,10/172012.png,./10/172012.png,beauty,beauty|clothing,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|fashionable|feminine,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",Stylish/Beauty|Beauty/Energy/Style|Fashion/Fun,400,480,PNG,EAU DE TOILETTE N's CHANEL,5,81.8,4517,192000,0.0235,image_heavy,#ECD6CC,#322B34,#C46E8A,#A94B6D,#EFD84D,"[""#ECD6CC"", ""#322B34"", ""#C46E8A"", ""#A94B6D"", ""#EFD84D""]",success
176673,10/176673.png,./10/176673.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",embrace|Sharing|sex appeal|playfulness|together,400,558,PNG,,0,0.0,0,223200,0.0,image_heavy,#F1D1BB,#B62D0F,#CE7425,#E29560,#4D1A0B,"[""#F1D1BB"", ""#B62D0F"", ""#CE7425"", ""#E29560"", ""#4D1A0B""]",success
170088,10/170088.png,./10/170088.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",sexy/yummy|cherry flavor|music/artist|Natural,600,300,PNG,a,1,53.0,1305,180000,0.0073,image_heavy,#E8062C,#1A241D,#EFDFE1,#5AC436,#F37B9D,"[""#E8062C"", ""#1A241D"", ""#EFDFE1"", ""#5AC436"", ""#F37B9D""]",success
172979,10/172979.png,./10/172979.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",fashionable|alert|active|manly|feminine|confident,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Manly|Feminine(womanly,girlish)|Confident(assured,strong,healthy)",Cool|Cool/Airy|fun/active/popular/stylish|Fun/Energy,500,323,PNG,,0,0.0,0,161500,0.0,image_heavy,#E7D0C4,#422B21,#A4442D,#B67C4A,#BB8772,"[""#E7D0C4"", ""#422B21"", ""#A4442D"", ""#B67C4A"", ""#BB8772""]",success
177922,10/177922.png,./10/177922.png,animal_right,animal_right,"Animal rights, animal abuse",alert|alarmed|afraid|feminine|creative|confident,"Alert(attentive,curious)|Alarmed(concerned,worried,anxious,overwhelmed)|Afraid(horrified,scared,fearful)|Feminine(womanly,girlish)|Creative(inventive,productive)|Confident(assured,strong,healthy)",animal cruelty|Murder|Violence|Death/Blood|Nature/environment,700,500,PNG,| to RELATE to Who Is On Your PLATE,9,90.22,21683,350000,0.062,image_heavy,#120F11,#C58376,#66342E,#82868B,#797A85,"[""#120F11"", ""#C58376"", ""#66342E"", ""#82868B"", ""#797A85""]",success
170607,10/170607.png,./10/170607.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",food/nourishment|food|fun,468,500,PNG,MUNCHIE MEALS,2,94.0,3111,234000,0.0133,image_heavy,#CF9B83,#1E1932,#804C41,#7369AC,#969A8C,"[""#CF9B83"", ""#1E1932"", ""#804C41"", ""#7369AC"", ""#969A8C""]",success
172519,10/172519.png,./10/172519.png,smoking_alcohol_abuse,smoking_alcohol_abuse,"Smoking, alcohol abuse",alarmed|disturbed|persuaded|creative|inspired|empathetic,"Alarmed(concerned,worried,anxious,overwhelmed)|Disturbed(disgusted,shocked)|Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Empathetic(sympathetic,supportive,understanding,receptive)",danger / fear|cancer/danger/unhealthy|cancer|Disability|Cancer/Smoking/Unhealthy,410,412,PNG,Nothing Will Ever Be the Same. ‘Smoking gave me throat cancer at 39. Now I breathe through a hole in my throat and need this machine to speak. Ronald Martner Quit SMOKING TODAY,33,90.7,21387,168920,0.1266,image_heavy,#242126,#CEB8B2,#8A96A4,#5F7499,#A44C34,"[""#242126"", ""#CEB8B2"", ""#8A96A4"", ""#5F7499"", ""#A44C34""]",success
172613,10/172613.png,./10/172613.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",active|creative|inspired|conscious|educated,"Active(energetic,adventurous,vibrant,enthusiastic,playful)|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Conscious(aware,thoughtful,prepared)|Educated(informed,enlightened,smart,savvy,intelligent)",Love/Desire|love|closeness/intimacy|Classy/Romance/Classic,4622,6173,PNG,"Advancing years need not rob you of romance. Not if you keep young in spirit . . . and young in look. Not if you can cheat the years with Endocreme, the hormone cream that helps so many women regain a smoother, firmer, more youth- ful-looking skin. F Does your mirror betray tell-tale signs of age—tiny lines, dry, crepey skin? Try to correct them. Use first successful hormone cream... the only hormone cream with an eleven-year record of proven results. Hormone creams will not work wonders for every woman. But of those who try Endocreme, most see flattering skin improvements—some in as little as thirty days. Can you? To prove it costs but a few cents a day. One-month supply, three-fifty plus tax. Save money with Endocreme’s special offer for May only. Inquire at your cosmetic counter.",137,93.84,954304,28531606,0.0334,image_heavy,#292423,#F1E9DE,#A9563A,#BF8E4D,#CBA481,"[""#292423"", ""#F1E9DE"", ""#A9563A"", ""#BF8E4D"", ""#CBA481""]",success
171892,10/171892.png,./10/171892.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|cheerful|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Eager(hungry,thirsty,passionate)","Fresh, Sweet|healthy|Frozen dessert",960,960,PNG,NOW OPEN! Try the Sensation Fat Free Flavors Available Gluten Free Located by Teavana in the Macy’s/Sears wing,18,93.78,112769,921600,0.1224,image_heavy,#D6E0B8,#3C677D,#B2CB66,#AE692B,#713E82,"[""#D6E0B8"", ""#3C677D"", ""#B2CB66"", ""#AE692B"", ""#713E82""]",success
170983,10/170983.png,./10/170983.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",fashionable|alert|active|persuaded|creative,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)",Desire|seduction|Desire |lust,1200,778,PNG,,0,0.0,0,933600,0.0,image_heavy,#071527,#A3C0D0,#1B5079,#59A8CA,#216CA9,"[""#071527"", ""#A3C0D0"", ""#1B5079"", ""#59A8CA"", ""#216CA9""]",success
170691,10/170691.png,./10/170691.png,domestic_violence,domestic_violence|charities|human_right,Domestic violence|Charities|Human rights,alarmed|angry|afraid|disturbed|empathetic|emotional,"Alarmed(concerned,worried,anxious,overwhelmed)|Angry(annoyed,irritated)|Afraid(horrified,scared,fearful)|Disturbed(disgusted,shocked)|Empathetic(sympathetic,supportive,understanding,receptive)|Emotional(vulnerable,moved,nostalgic,reminiscent)","abuse|silence |bandaid|children, defenseless |crossed",600,776,PNG,Have 5 million uninsured children been crossed off the nation’s to-do list too NCLR sn,15,85.6,5466,465600,0.0117,image_heavy,#B29A86,#2B201D,#5F4035,#664F39,#E4D6C4,"[""#B29A86"", ""#2B201D"", ""#5F4035"", ""#664F39"", ""#E4D6C4""]",success
171372,10/171372.png,./10/171372.png,chocolate,chocolate|restaurant,"Chocolate, cookies, candy, ice cream|Restaurants, cafe, fast food",creative|emotional|eager,"Creative(inventive,productive)|Emotional(vulnerable,moved,nostalgic,reminiscent)|Eager(hungry,thirsty,passionate)",Self|FROZEN YOGURT|Simplicity|Satisfied,1505,1127,PNG,,0,0.0,0,1696135,0.0,image_heavy,#D9CCC0,#2A2A2A,#AD3357,#9E754D,#8A7F74,"[""#D9CCC0"", ""#2A2A2A"", ""#AD3357"", ""#9E754D"", ""#8A7F74""]",success
173960,10/173960.png,./10/173960.png,charities,charities|environment|animal_right,"Charities|Environment, nature, pollution, wildlife|Animal rights, animal abuse",alert|creative|conscious|calm|inspired|educated,"Alert(attentive,curious)|Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Educated(informed,enlightened,smart,savvy,intelligent)",Nature|puzzle|Environment/Animal Health|Environment/Recycling|endangered/fragile,600,740,PNG,,0,0.0,0,444000,0.0,image_heavy,#3C3E3C,#E0E3DB,#A7B5A2,#909589,#9BA2AD,"[""#3C3E3C"", ""#E0E3DB"", ""#A7B5A2"", ""#909589"", ""#9BA2AD""]",success
172139,10/172139.png,./10/172139.png,healthcare,healthcare|topic_Dental care advocacy,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)|topic_Dental care advocacy",amused|alert|active,"Amused(humored,laughing)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Heart|teeth/heart|heart|heart|unhealthy,500,708,PNG,"TAKE CARE OF YOUR TEETH BEFORE THEY TAKE CARE OF YOUR HEART between caves snd ‘Brush your teeth a 1a prvent cas,",22,79.82,7882,354000,0.0223,image_heavy,#DCD3CA,#3A4448,#8F8678,#715F49,#867454,"[""#DCD3CA"", ""#3A4448"", ""#8F8678"", ""#715F49"", ""#867454""]",success
176400,10/176400.png,./10/176400.png,healthcare,healthcare|human_right,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)|Human rights",educated|alert,"Educated(informed,enlightened,smart,savvy,intelligent)|Alert(attentive,curious)",helpless/needy|Violence|abandoned|Environment/Help|Waiting,866,1232,PNG,Abarbanel’s patients are looking for a sane environment rr) rr Don ‘Mental Health Center,14,78.29,11981,1066912,0.0112,image_heavy,#4A4049,#CBC5BA,#94897E,#ABACA0,#A5A2AD,"[""#4A4049"", ""#CBC5BA"", ""#94897E"", ""#ABACA0"", ""#A5A2AD""]",success
