ad_id,ocr_text,sentiment_polarity,sentiment_subjectivity,top_words,top_keywords
171955,DE FRANCAIS RESTERONT a HELAS PERSUADES. = quil s'agissait publicité || ! > M CARA ie it,0.0,0.0,de|francais|resteront,
173512,"250 miles range (EPA est.) MODEL X All-Wheel Drive 90 kWh Signature Series 3.8 seconds 0-60 mph 259 hp front, 503 hp rear motor power 155 mph top speed",0.5,0.5,mph|hp|250,model|motor|range
175341,"Millions of Cannon Towels So 2 ale in he stores — fewer styles and @ i s. But the durable “We came across this Buna village,” says a private in the army, willsce you remains the me again present the n...",0.3245,0.5197,towels|bath|styles,need|make|working
171350,"“There’s nothing | would strive to change because | work out and eat healthy and | feel great. | feel healthy, | feel happy. | feel energetic, so if I’m feeling that way and this is how my body’s goin...",0.65,0.7083,feel|going|healthy,feel|going|healthy
170663,PERSONALIZED Something Borrowed & ething New - For the Groom... Free Tuxedo Rental & A Free Gift. s a $50 Value!,0.3455,0.6848,free|personalized|something,free|gift|value
171164,"Breyers® Blasts!™ An exciting line of exploding with your familys favorite candy and cookie brands! Fruity, Gooey,",0.4625,0.9,blasts|exciting|line,brands|cookie|line
172186,Vi UW Joins MOUNTAIN-DEW.RO,0.0,0.0,vi|uw|joins,
170303,BURGER BUDDIES: FOR KIDS ONLY % flame-grilled certified Aberdeen Angus Beef. Shrut,0.0,1.0,burger|buddies|kids,beef|kids|burger
170824,"— If your Internet connection crashes, your fax is out of paper and your cell battery’s dead, don’t worry. We’re close by. citibank",-0.2,0.4,internet|connection|crashes,citibank|don
173038,‘The subvention system on 2009 will reduce taxes to the companies that use ecological cars helping to climate protection. So choose wisely. GREENPEACE,0.55,0.75,subvention|system|2009,cars|choose|use
173024,little black dress. Meet the little bright — LANDS’ END@®,0.0396,0.5583,little|black|dress,little|meet|black
170837,x = tus cides j el pago Para més llamanos al 900 33 0003 on Citiba,0.0,0.0,tus|cides|el,el|al
173470,"Proven Workshops for Teachers and Staff, Students and Parents Mike Dreiblatt's Stand Up to Bullying Workshops have successfully trained over 300,000 teachers, staff, students and parents in 43 states....",0.4365,0.5208,staff|students|workshops,net|stand|mt
173375,Texting makes a maze of driving #textdontdrive Innovation that excites,0.0,0.0,texting|makes|maze,excites|driving|innovation
177142,ALIAR NAIVE | BATE G 0 GO-HOME St ECT EW VAT! STUPID WORTHLES PIG ANOREXICNAIVE RUMOR WRE,-0.5875,1.0,aliar|naive|bate,st|home
171513,"'Y BB BK CHICK’N With every 150g Pringles Redeem with 150g can seal from 1 August 2012 to 7 October 2012 a all BURGER KING’ restaurants in Singapore after 11am. Not valid with other promotions, discou...",0.0833,0.7083,150g|seal|2012,valid|2012|singapore
172919,"Now, Aura is our science. NEW TEINT MIRACLE LANCOME",0.1364,0.4545,aura|science|new,new
172418,NOW YOUR FRIENDS ‘wy WILL NEVER NEED WHAT YOU ACTUALLY,0.0,0.1,friends|wy|never,friends|need
171391,"Each cup of McDonald's coffee is brewed fresh with Arabica beans from the Mountains of Costa Rica. ‘We've trusted Gavina Coffee to deliver the freshest coffee beans for 25 years. Trust us, they've del...",0.3,0.5,coffee|beans|cup,coffee|ve|cup
176392,ss 3 Imagine this test paper behaves like the surface of your skin. Look what soap does to it. a Soap strips your skin. Dove is different. Dove 4 beauty bar,0.0,0.6,skin|soap|dove,soap|dove|skin
170852,Get higher returns Instantly! citibank ‘UNIT LINKED INSURANCE PLAN (ULIP) IS LIFE INSURANCE SOLUTION THAT PROVIDES FOR THE BENEFITS OF RISK PROTECTION AND FLEXIBILITY IN INVESTMENT. THE INVESTMENT IS ...,0.0723,0.4558,ulip|funds|value,value|premium|insurance
173837,"See Britain first - BY RAIL NEW 9-Day “Guest Ticker” for UNUMITED Rail nly rd $96.00 Fst Nor obiinsbe Now Lom shift, convenient and s0 comfortable—the key to seeing many places in a period, Your Trave...",0.0644,0.548,see|rail|os,os|00|period
171990,Think before you put your foot down.,-0.1556,0.2889,think|put|foot,think
175787,"THINK TACO BELL» CAN'T DO GOURMET? ‘TRY OUR NEW GUACAMOLE, AND WE CHANGE Favors and ingredients, ie guacamole made fromteal Hass foryourseltat Sel ‘To try inspiration for our new above with Jour Qk is...",0.1023,0.3773,try|new|guacamole,try|new|ingredients
170078,AMERICA'S BEVERAGE OF MODERATION AMERICA'S BEVERAGE OF MODERATION &,0.0,0.0,america|beverage|moderation,america
173959,LOVE YOUR PIZZA OR GET ANOTHER ONE —,0.5,0.6,love|pizza|get,pizza|love
173546,"BECAUSE THEY COVER IT WITH WHITE AND GOLD Majority of women who are abused never report it. If you are in need of, or know someone who needs help, contact us on 011 718 6745.",0.0,0.0,cover|white|gold,gold|needs|contact
177282,‘A! ~ abusing women Unzip the,0.0,0.0,abusing|women|unzip,women
171089,POP OF COLOR HE LIGHTEST A CARESS ON YOUR TPS COLOUR “Colour Riche ‘THE NEW GENERATION OF LIPSTICK fL OF LUMINOUS COLOR WAX: NO GAKEY OVERLOAD — Bocause you LOREAL. PARiS,0.1364,0.4545,color|colour|pop,color|new
177105,Is it moro like a,0.0,0.0,moro|like,like
174683,Small. Really small.,-0.25,0.4,small|really,small|really
170904,"lashes that want it all, an have it all!",0.0,0.0,lashes|want,want
170583,LACOSTE un peu sur terre,0.0,0.0,lacoste|un|peu,lacoste
170267,‘The secret of the Swiss is shared a= with you in all 21 Nestle: chocolate products.,-0.4,0.7,secret|swiss|shared,nestle|products|chocolate
175481,"SUBARU FORESTER’ XT 0-60 in 5.3 seconds. Symmetrical All-Wheel Drive standard. And on top of all that excitement, the Insurance Institute for Highway Safety calls it the best small SUV they've ever cr...",0.3333,0.3167,subaru|calls|best,small|best|com
172339,"simplicity i Citi® Simplicity® Card Apply now and start saving with: 0% Intro APR on balance and purchases for 18 months. After ‘hat, the variable APR will be 12.99% based on your » fees and no penalt...",0.1,0.4,apr|simplicity|card,apr|months|rate
173238,x Probably the best beer in the world.,1.0,0.3,probably|best|beer,probably|best|world
175131,MAY YOUR VALENTINE’S DAY BE FILLED WITH LOVE. FERRERO ROCHER,0.45,0.75,may|valentine|day,love|day
173258,"ff om Tv 0 F Participation may vary. Tax e TUTE Long John Silvers, LLC,",-0.05,0.4,ff|om|tv,tv|om|long
170986,"""60% OFF SALE & CLEARANCE",0.0,0.0,60|sale|clearance,sale|60
172791,"DO YOU KNOW ‘WHAT YOU WASH YOUR HANDS WITH? One in every four soap refills s contaminated, with potentially harmful bacteria, It's Kimberly-Clark Professional”, hygiene is guaranteed.",0.05,0.55,know|wash|hands,soap|guaranteed|know
172081,#8 Cookies & Cream Dedleated to Pleasure Yer,0.0,0.0,cookies|cream|dedleated,pleasure|cookies|cream
171751,wy * CHICKEN * . ME ¢ ITS NOTA CULT \ BUT ITS CLOSE |,-0.6,0.95,wy|chicken|nota,chicken
171882,THE ORIGINATOR OF CULTURED PEARLS. SINCE 1893.,0.0,0.0,originator|cultured|pearls,
170477,true cl Once you find the one...you never look back. LOREAL. PARTS “4,0.175,0.325,true|cl|find,look
170192,Congratulations to Audi for winning South African Car of the Year 2006. From the Winner of World Car of the Year 2006.,0.25,0.375,car|year|congratulations,car|year|world
173342,delivering what you love medelivery.ae,0.5,0.6,delivering|love,ae|love
174359,Citibank Clear Platinum Card,0.1,0.3833,citibank|clear|platinum,card|citibank
176581,"WE HEARD YOU LIKE BURGERS, SO WE PUT BURGERS IN YOUR BURGER. HAVE IT YOUR WAY",0.0,0.0,burgers|heard|like,burger|way|like
172864,RD TO BELIEVE THERE'S ONLY ROOM POR IN THERE.,0.0,1.0,rd|believe|room,
174070,"Built for your healthy lifestyle: on ese dt tt. hwy be tee not mes ede het tens om ert My, eth ney Meal th ition Help",0.5,0.5,built|healthy|lifestyle,built|meal|om
173817,Someone else decided onthe hat.,0.0,0.0,someone|else|decided,
175261,CELEBRATING 30 YEARS OF STAR WARS,0.0,0.0,celebrating|30|years,30|years
177512,‘You can tell alot about an individual by what he pours into his glass. glass created forthe Bushmills Collection by Henry Halem AML,0.0,0.4,glass|tell|alot,collection|tell
171910,FEEL SAFE ABOUT IT? open SAFETY,0.25,0.5,feel|safe|open,safety|feel|open
170636,& FOR THE MORE MOD N WOMEN WHINE OxBLOOD CRIMSON SCARLET PRIMARY AMARANTH CORAL FLAME RASBERRY RUBY TRY Beautiful Long Lasting Vibrant Rouge Lipstick With so many different shades,0.2852,0.4704,mod|women|whine,different|long|try
173714,Set Preferences ace. Cube mobile lets you personalize with over or illumi ront-door bungees and a utility pouch. Your undos redos are limitless: Visit NissanUSA.com. cube mobile device” starting at $1...,0.0,0.1,cube|mobile|set,mobile|set|13
173635,"Let me share with you what | am looking for in a partner. She must be smart and sophisticated. Sexy but never skanky. Like all guys, I love an eye catching pair upfront, A curvaceous body with an ampl...",0.3399,0.6874,gtr|let|share,smart|looking|mind
173474,www.suntruphyundai.com “Home of the Lifetime Warranty.” LIFETIME POWERTRAIN WARRANTY,0.0,0.0,lifetime|home|powertrain,warranty|home|www
175503,"— What Delta Private Jets flyers know — OPPORTUNITY {Like money} BE SQUANDERED The sawiest private jet flyers know about the Delta® t use of your funds, offering straightforward pricing with no surpri...",0.2083,0.45,delta|private|jets,know|use|fuel
170142,Skinny Cow You iN THAT DeLicious Low-FaT,0.4333,0.5833,skinny|cow|delicious,fat|low|delicious
171116,"ss Lays Chips With Cara Coca-Cola, Pepsi or + Seat Ray's B80 Sauco with Cara",0.0,0.0,cara|ss|lays,cola|ss
176590,is the text message that caused the car accident that chi Wil Craig’s life forever. Wil now suffers from traumatic brain da No text is worth permanent brain damage.,-0.15,0.4,text|wil|brain,wil|text|worth
176195,vergast man in der Regel mit Kohlenmonoxid (CO) oder in for bes- de Totungsmethode so: werden nach 130 Sekunden Nach 3 bis 4 Minuten in dam mt (CO tit der knische Tod durch on. Vor der sind ce Tere st...,-0.2,0.6,der|co|nach,der|mt|man
176769,ly to get hit bya carif they're texti jand save your ‘ownlife.,0.0,0.0,ly|get|hit,save
176546,"wht Periz JUST THE JUICE, Tefat",0.0,0.0,wht|periz|juice,just
175871,» 1 FEDERICI,0.0,0.0,federici,
173316,My dad cares more his emailes farnily time Mh,0.5,0.5,dad|cares|emailes,time
170575,shop now + find a store,0.0,0.0,shop|find|store,store|shop
171706,Finding balance in life is the same as balancing a checkbook. It’s all about credits and debits. Citi Live richly: citi.com,0.1705,0.4583,finding|balance|life,citi|live|life
173090,"tn EXCELLENCE Lindt Excellence, a gourmet chocolate that is prepared by selecting the world's finest cocoa beans and creating the finest textures, lingering tastes and elegant flavors chocolate can of...",0.5,1.0,excellence|chocolate|finest,finest|chocolate|flavors
172157,"Ht clay they can surly et vegetables, yg",0.0,0.0,ht|clay|surly,et
171886,"got ethics? -P, NO, I'M WITH THE MILK INDUSTRY FOR ABUSING AND KILLING COWS, ‘MOST COWS IN DAIRY PRODUCTION ARE PAINFULLY MUTILATED, INTENSIVELY CONFINED, AND MERCILESSLY KILLED,",-0.1333,0.4667,cows|got|ethics,dairy|got|milk
171679,"‘Th 36,864 ” i",0.0,0.0,th,36|th
170351,Flavor of the,0.0,0.0,flavor,flavor
171371,ALL DRESSES as in... all $50 & UNDER! snes CASHMERELY’ JEWELRY & SWEATERS ACCESSORIES al merely more is less rn T y al al al 519.99 BUY FREE *100% acrylic regular priced items only | misses | PETITES ...,0.1467,0.4887,al|dresses|50,al|99|shop
170396,LET'S END CHILD SLAVERY AT ©,0.0,0.0,let|end|child,child|end|let
172550,6e3 A3bIKOBbIX Gapbepos. True savings in any » language. ack Get Yoon! gh Speed,0.4375,0.65,6e3|a3bikobbix|gapbepos,savings
174626,"HOW DO | ANALYZE HUNDREDS OF STREAMS OF BUSINESS DATA IN REAL TIME SO | CAN DISCOVER PATTERNS WE NEVER WOULD HAVE SEEN BEFORE, GET CONSUMER INSIGHTS FASTER, AND OPTIMIZE OUR SUPPLY CHAIN, SO THAT BEFO...",0.0688,0.3262,sap|analyze|hundreds,data|green|simple
173164,CANTINA BELL » DISCOVERTHE 4 FLAVORS OF THE NEW CANTINA BELE MENU,0.1364,0.4545,cantina|bell|discoverthe,menu|flavors|new
175303,SB MAD WE om,-0.625,1.0,sb|mad|om,om
173897,Wa lu @ / nT |,0.0,0.0,wa|lu|nt,
176382,YOU CAN SILENCE Make them hear you. Reg,0.0,0.0,silence|make|hear,reg|make
172037,"ure, > fo",0.0,0.0,ure|fo,fo
175086,For You Two ae,0.0,0.0,two|ae,ae
170848,"Cut up, cut out, cut loose with Max Factor’s CALIFORNIA ra Y lt \ California Pink-A-Pades by Max Factor",-0.0769,0.2692,cut|max|factor,cut
172458,A Mercedes-Benz Meet the CLAin NYC . You and a friend could get a first look at the all-new CLA250 and the high-performance,0.25,0.3333,meet|clain|nyc,meet|performance|high
173647,Pear _ RAPID REWARDS The Fastest Way to Earn Free Flights” and More! Login ——Y ide + Gift Card Redemption User 1D Password + International Travel Hotel Stays We + Anniversary Bonus for Plus and Pi Rem...,0.365,0.54,free|user|password,free|rewards|international
173739,Regd. Trade Mark _ Mary Quant hits the jackpot with a bonanza of precious _ Sin new cosmetics with a touch of gold. Our bird has dipped into Seagreen Gold Eye Gloss highlighted with Copper Quant Stick...,0.2246,0.5307,gold|mary|quant,gold|new|things
170219,INA RICCI DISCOVER THE NEW MISCHIEVOUS FRAGRANCE,0.1364,0.4545,ina|ricci|discover,discover|new
173222,Opening day-and every day- is the password to pleasure,0.0,0.0,opening|every|password,day|pleasure
172523,"Enjoy free mobile check deposit, just in time for the holidays:",0.4,0.65,enjoy|free|mobile,check|mobile|enjoy
177225,SMOKING. PLEASURE FOR YOU. POISON FOR YOUR FAMILY.,0.0,0.0,smoking|pleasure|poison,pleasure|smoking|family
172217,GRILLED LUNCH STEAK FAJITA CHICKEN FAJITA AZ Tete CAFE & BAKE SHOP ee US ay yen,-0.6,0.95,fajita|grilled|lunch,ay|chicken|ee
170229,a <= | [aa 5 S,0.0,0.0,aa,
175508,OVERWORKING IS FORTHE BIRDS.,0.0,0.0,overworking|forthe|birds,
177690,"Remember your perfect moments We jive from simple moments to extraordinary ones, shared conversations and a of coffer. Perfect. MADE PERFECT ‘Share you",0.6667,0.8714,perfect|moments|remember,perfect|share|simple
170359,K / / RULE Please circle ont before sending,0.0,0.0,rule|please|circle,
177718,EVEN THE SMALLEST PAYMENTS CAN EARN QANTAS POINTS ASK YOUR BANK FOR A CREDIT CARD LINKED TO QANTAS FREQUENT FLYER FREOUENT * Discover more at — Jetstar Westpac,0.3,0.4,qantas|even|smallest,points|bank|ask
170635,"KrispyKremePhilly.com 1 DOUBLE DOZEN DEAL "" DOUGHNUTS Doughnuts @ Coffee @ Bagels —— Iced Coffee & Chillers Muffins/Sweet Rolls @ Catering DOUGHNUT 8% O 215.941.6336 SMALL SIZED VISIT US IN CENTER CIT...",0.0375,0.25,dozen|doughnuts|coffee,coffee|city|sweet
172836,"We'd like to give you the big finger,",0.0,0.1,like|give|big,big|like
171867,"ad 100% = lust raspberry, ‘YY wie pple beets",0.0,0.0,ad|100|lust,ad|100
170913,live life +>,0.1364,0.5,live|life,live|life
171782,might as well stick a bullet in your head.-..- help keep drugs out our venues report anything suspicious to the management STAY FREE “aaron P Stone Group making clubbing Safer,0.4,0.8,might|well|stick,making|help|free
173450,LA MARCA DE AUTOS MAS EMOCIONANTE CELEBRA EL DEPORTE MAS EMOCIONANTE. Este verano Nissan se carga con mas emocion y se une a la pasion del futbol. Celebra con nosotros la pasion que se siente al meter...,0.0,0.0,la|mas|se,la|se|nissan
176133,Choisis ta taille sur,0.0,0.0,choisis|ta|taille,
173857,MULTIPLE CHOICE MENU. Qdoba? MEXICAN GRILL www.qdoba.com SHOPPE’S ATWOODHILL OPENING FALL OF 07 Across from Target 10136 Two Notch Rd. 6070 Garners Ferry Rd. Next to Hollywood Video (803)783-8766,0.0,0.0,rd|multiple|choice,menu|choice|www
175051,NISSAN TIDAWITH EXPANDABLE TRUNK (,0.0,0.0,nissan|tidawith|expandable,nissan
174017,Finger Lickin’ Mini Fillet Burger.,0.0,0.0,finger|lickin|mini,burger
170504,Probably the best beer in the world.,1.0,0.3,probably|best|beer,probably|best|world
173872,"ACER MOBILE PC RCP : RM2,435 itl Core Processor. GeForce GTE20 (268 RAM) © SAMSUNG = worth AMS Product REDEEM voucher Windows 61 DvD Die > ss sed wt Ui Sk Las INTERCHANGEABLE LENS CAMERA RCP : sive: R...",0.25,0.0944,rcp|camera|worth,camera|worth|pc
173681,Singtel Dataoam Saver from and surf with peace of mind on your next,0.0,0.0,singtel|dataoam|saver,mind
170494,FREE EBOOK: CANDY APPLES,0.4,0.8,free|ebook|candy,candy|free
171890,Kai frozen kai yo Kal o€ EuA,0.0,0.0,kai|frozen|yo,frozen
171331,OPEN EARLY FOR BREAKFAST,0.05,0.4,open|early|breakfast,breakfast|open
171425,"Dunkin’ brings you an authentic new way to start your day, new Artisan and cheese spreads. A new bagel experience is now yours, every day.",0.2273,0.5284,new|day|dunkin,new|day|start
170425,NISSAN JUKE. BUILT TO THRILL. TEASER NISSAN JUKE. BUILT TO THRILL. REVELATION,0.0,0.0,nissan|juke|built,built|nissan
174147,THE FUNG?) ENSEMBLE,0.0,0.0,fung|ensemble,
176459,a“ i burn ENERGY DRINK i a oer,0.0,0.0,burn|energy|drink,energy|drink
172831,"= & = | |) Zz Lo Lu Ww Ww je = Ww © < x — Zz = Lu > 2 1. Liquefied by warmth or heat, as ice or butter. ACROSS E mini Have a Break, Havea",0.0,0.0,ww|zz|lu,butter|break|ice
175497,| | &> yquR BABY'S NOT A BABY ANYMORE. your teen about Sex. | <a BabyCanWaitcom,0.0,0.0,baby|yqur|anymore,baby
172299,Dove won't dry your skin like soap can.,-0.0667,0.6,dove|wo|dry,soap|won|dove
171759,ie LIVE dee THON,0.1364,0.5,ie|live|dee,live
176645,"Created by: Asif Ali Who's to blame? Who's to credit but us? Who can change it, ..anytime we wish, but us?",0.0,0.0,us|created|asif,credit|change
175359,Want to get unthirsty ? ome up for the real thirst-q,0.2,0.3,want|get|unthirsty,want|real
176263,"She would Love expensive Happy, doy.",0.2667,0.7667,would|love|expensive,happy|love
175995,INTRODUCING BLUE BUNNY ICE CREAM TRUFFLES. SNOOTIE-PATOOTIE MEETS EASY-PEASY. TRUFFLES c Ice Cream Desserts,0.0,0.1,ice|cream|truffles,ice|cream|blue
174791,"WHAT GOES IN THE OCEAN GOES IN YOU. RECENT STUDIES ESTIMATE THAT FISH OFF THE WEST COAST INGEST OVER 12,000 TONS OF PLASTIC A YEAR. FIND OUT HOW YOU CAN HELP TURN THE TIDE ON PLASTIC POLLUTION AT WWW....",0.0,0.25,goes|plastic|ocean,west|12|org
172247,LJ ugly spots? beauty spots? campaignforrealbeauty.ca wy | Dove,-0.7,1.0,spots|lj|ugly,ca|dove|beauty
